Year,Agency,Component,1-20 Days,21-40 Days,41-60 Days,61-80 Days,81-100 Days,101-120 Days,121-140 Days,141-160 Days,161-180 Days,181-200 Days,201-300 Days,301-400 Days,400+ Days,Total
2015,DoD,ASBCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DoD,CENTCOM,63,19,14,13,8,6,9,8,1,6,18,5,4,174
2015,DoD,DCAA,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2015,DoD,DCMA,3,20,6,5,5,4,5,0,2,1,4,1,4,60
2015,DoD,DeCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DoD,DFAS,29,14,3,4,0,0,0,0,0,0,0,0,0,50
2015,DoD,DHA,8,27,22,9,11,8,14,1,0,0,0,0,0,100
2015,DoD,DIA,0,31,23,20,13,17,15,11,19,12,33,15,110,319
2015,DoD,DISA,31,34,4,0,0,0,0,0,0,0,0,0,0,69
2015,DoD,DLA,502,134,13,1,0,0,0,1,0,0,0,0,0,651
2015,DoD,DoD IG,128,54,34,34,25,18,6,16,20,6,36,36,192,605
2015,DoD,DoDEA,2,23,6,1,0,0,0,0,0,0,0,0,0,32
2015,DoD,DSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DoD,DTIC,0,2,0,1,0,0,0,0,0,0,0,0,0,3
2015,DoD,DTRA,21,12,8,6,17,9,4,4,3,4,4,2,2,96
2015,DoD,EUCOM,0,2,6,7,0,0,1,2,0,2,2,0,2,24
2015,DoD,JPRA,0,2,2,1,0,0,0,0,0,0,0,0,0,5
2015,DoD,NAVY,565,240,190,125,109,58,69,54,42,39,134,66,194,1885
2015,DoD,NGA,9,5,4,2,4,0,2,3,0,4,13,2,15,63
2015,DoD,NGB,5,12,3,2,3,6,1,5,1,1,7,8,16,70
2015,DoD,NORTHCOM,0,3,5,0,0,0,0,0,0,0,1,0,0,9
2015,DoD,NRO,5,14,13,10,16,7,7,5,5,5,5,3,6,101
2015,DoD,NSA,10,11,7,7,13,2,3,3,1,2,20,34,217,330
2015,DoD,OSD/JS,0,146,110,68,55,49,18,20,27,19,56,49,355,972
2015,DoD,PACOM,26,24,4,2,2,2,2,1,0,2,3,6,36,110
2015,DoD,SOCOM,17,31,4,11,4,4,0,8,6,1,14,11,55,166
2015,DoD,SOUTHCOM,0,12,8,15,12,7,11,10,11,10,12,10,20,138
2015,DoD,STRATCOM,0,10,15,6,0,0,9,7,1,3,3,0,1,55
2015,DoD,TRANSCOM,7,8,10,6,4,6,2,5,4,7,13,9,31,112
2015,DOE,BPA,21,7,3,4,1,4,1,2,2,3,10,7,2,67
2015,DOE,CBFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,CH,9,3,2,1,0,0,0,0,0,0,1,0,0,16
2015,DOE,EMCBC,21,2,5,1,0,1,0,0,0,1,1,0,0,32
2015,DOE,GFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,HQ,9,42,30,19,16,15,10,13,14,10,37,9,18,242
2015,DOE,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,NETL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,NNSA,73,40,34,26,13,18,6,7,7,8,30,14,52,328
2015,DOE,NR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,NRLFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,ORO,11,2,4,2,0,3,0,0,0,1,1,0,0,24
2015,DOE,OSTI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,ROO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,SEPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,SPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,SRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,SWPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOE,WAPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOI,BIA,1048,240,44,21,9,7,6,5,3,5,15,2,7,1412
2015,DOI,BLM,228,140,74,41,20,22,10,11,19,3,8,3,6,585
2015,DOI,BOEM,36,7,5,11,8,2,0,1,0,1,3,1,0,75
2015,DOI,BOR,141,44,14,8,1,4,3,2,1,0,1,0,0,219
2015,DOI,BSEE,86,57,13,8,2,4,2,2,3,1,1,0,0,179
2015,DOI,FWS,583,181,76,54,50,25,20,11,15,10,25,6,11,1067
2015,DOI,NPS,312,118,60,28,18,9,10,8,3,5,17,1,11,600
2015,DOI,OIG,85,16,7,3,3,4,2,1,1,2,3,1,4,132
2015,DOI,OS,243,60,30,13,9,6,0,1,1,0,7,4,10,384
2015,DOI,OSM,59,18,7,0,0,2,0,3,3,0,2,0,1,95
2015,DOI,SOL,31,14,7,4,3,2,1,2,4,1,1,8,9,87
2015,DOI,USGS,111,19,13,6,5,1,3,4,2,0,7,4,2,177
2015,DOJ,Office of the AG,18,6,10,4,2,5,7,3,5,4,19,8,25,116
2015,DOJ,Office of the DAG,18,3,6,5,2,7,5,4,8,1,6,3,15,83
2015,DOJ,Office of the Assoc. AG,18,2,4,6,2,6,7,5,6,2,4,3,2,67
2015,DOJ,Antitrust,3,6,5,5,4,0,3,0,1,2,10,6,19,64
2015,DOJ,ATF,6,3,11,12,16,13,19,18,27,15,26,74,66,306
2015,DOJ,BOP,1304,546,309,256,208,197,146,80,66,45,187,100,124,3568
2015,DOJ,Civil,80,36,19,7,8,5,4,5,2,3,3,1,2,175
2015,DOJ,Civil Rights,7,31,14,9,8,39,34,1,1,1,15,8,55,223
2015,DOJ,COPS,59,0,0,0,0,0,0,0,0,0,0,0,0,59
2015,DOJ,Criminal,12,41,44,76,24,18,16,12,15,7,40,22,37,364
2015,DOJ,CRS,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015,DOJ,DEA,131,246,131,110,73,45,39,19,21,13,35,13,16,892
2015,DOJ,ENRD,0,0,0,2,1,0,1,1,0,1,1,1,1,9
2015,DOJ,EOIR,4,1,0,0,2,0,0,0,0,0,0,0,5,12
2015,DOJ,EOUSA,16,75,205,173,160,120,113,129,97,123,353,184,227,1975
2015,DOJ,EOUST,16,5,4,5,1,1,0,0,0,0,1,0,0,33
2015,DOJ,FBI,19,22,38,118,227,212,205,157,119,65,214,218,648,2262
2015,DOJ,FCSC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOJ,JMD,11,16,11,8,9,4,1,2,2,0,1,2,1,68
2015,DOJ,NSD,4,0,0,0,0,0,1,1,0,0,1,1,11,19
2015,DOJ,OCDETF,2,19,4,1,0,0,0,0,0,0,1,0,0,27
2015,DOJ,OIG,4,40,53,28,23,25,8,4,6,1,6,2,6,206
2015,DOJ,OIP,13,2,0,2,3,4,2,3,8,2,7,2,4,52
2015,DOJ,OJP,16,30,54,32,24,20,18,7,7,8,7,3,6,232
2015,DOJ,OLA,6,3,2,1,11,2,4,3,0,0,5,3,16,56
2015,DOJ,OLC,5,1,2,1,1,0,3,0,2,1,5,1,9,31
2015,DOJ,OLP,0,3,3,8,2,3,3,1,0,1,2,1,0,27
2015,DOJ,OPR,0,0,1,0,0,0,0,0,0,1,3,1,3,9
2015,DOJ,OSG,0,0,0,0,1,1,0,0,0,0,0,0,1,3
2015,DOJ,OVW,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOJ,Pardon Attorney,2,1,0,3,1,0,0,1,0,0,0,0,0,8
2015,DOJ,Public Affairs,1,1,7,10,2,4,5,1,0,0,1,0,3,35
2015,DOJ,PRAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOJ,TAX,5,1,5,2,2,2,4,2,1,0,10,2,0,36
2015,DOJ,USMS,3,3,3,2,1,1,0,2,2,0,2,4,1,24
2015,DOJ,USNCB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOJ,USPC,46,23,14,13,8,10,9,3,5,0,8,2,1,142
2015,DOT,FAA,266,497,259,130,59,28,15,10,11,3,18,5,6,1307
2015,DOT,FHWA,63,28,9,5,3,1,1,1,1,0,2,0,0,114
2015,DOT,FMCSA,10,15,15,18,54,145,132,43,23,8,6,2,0,471
2015,DOT,FRA,130,43,41,30,18,20,11,10,2,4,10,9,13,341
2015,DOT,FTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOT,MARAD,3,7,4,4,11,0,0,1,0,0,7,3,11,51
2015,DOT,NHTSA,0,2,5,3,8,2,2,7,3,2,8,4,1,47
2015,DOT,OIG,2,2,0,2,2,1,2,1,0,0,6,2,0,20
2015,DOT,OST,35,27,21,12,7,8,7,9,3,4,8,14,24,179
2015,DOT,PHMSA,9,3,2,2,0,2,0,0,0,0,2,4,7,31
2015,DOT,RITA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,DOT,SLSDC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OCTAE,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,ED,OSHS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ED,OM-OCPO,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2015,ED,FSA,1,53,42,21,21,8,3,1,1,1,0,0,0,152
2015,ED,IES,0,11,3,4,0,1,0,0,0,0,0,0,0,19
2015,ED,IES-NAGB,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2015,ED,M,0,32,34,20,20,11,10,5,1,5,10,7,3,158
2015,ED,OCFO,0,3,0,1,0,0,0,0,0,0,0,0,0,4
2015,ED,OCFO-CAM,0,12,12,2,3,2,1,0,0,0,1,0,1,34
2015,ED,OCIO,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2015,ED,OCO,0,1,0,1,0,0,0,0,0,0,0,0,0,2
2015,ED,OCR,2,31,22,10,6,1,3,5,1,1,4,0,1,87
2015,ED,OCR-1 Boston,1,11,3,4,0,1,0,0,0,0,0,0,0,20
2015,ED,OCR-2 New York,1,10,6,11,6,7,8,4,2,2,15,12,14,98
2015,ED,OCR-3 Philadelphia,1,3,0,0,0,0,0,0,0,0,0,0,1,5
2015,ED,OCR-4 Atlanta,0,6,6,8,3,1,1,1,0,0,0,2,2,30
2015,ED,OCR-5 Chicago,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2015,ED,OCR-6 Dallas,0,25,6,4,1,0,0,0,0,0,0,0,0,36
2015,ED,OCR-7 Kansas City,0,2,1,4,3,3,1,1,2,1,6,3,4,31
2015,ED,OCR-8 Denver,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2015,ED,OCR-9 San Francisco,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2015,ED,OCR-10 Seattle,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,ED,OCR-12 Cleveland,0,10,7,3,1,0,0,0,0,0,0,0,0,21
2015,ED,OCR-Metro D.C.,0,11,10,8,10,5,3,13,4,2,9,2,0,77
2015,ED,ODS,0,0,0,0,2,0,1,0,0,0,0,1,1,5
2015,ED,OESE,0,14,6,2,1,1,0,0,0,1,0,0,0,25
2015,ED,OGC,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,ED,OIG,0,4,2,1,0,1,0,1,1,0,0,0,1,11
2015,ED,OII,0,14,4,0,16,2,1,0,1,0,0,0,0,38
2015,ED,OLCA,0,1,0,1,1,0,0,0,0,0,0,0,0,3
2015,ED,OM,0,15,7,4,0,3,1,0,0,1,0,0,0,31
2015,ED,OPE,0,50,34,16,7,0,1,1,0,0,0,1,0,110
2015,ED,OPEPD,0,1,0,1,1,0,1,0,0,0,0,0,0,4
2015,ED,OS,0,1,3,0,1,0,1,0,0,0,0,0,1,7
2015,ED,OSERS,0,4,1,2,3,0,0,1,0,0,0,0,0,11
2015,ED,OUS,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2015,EEOC,ATLANTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,BIRMINGHAM,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,CHARLOTTE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,CHICAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,DALLAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,HOUSTON,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,INDIANAPOLIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,LOS ANGELES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,MEMPHIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,MIAMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,NEW YORK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,OLC/HDQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,PHILADELPHIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,PHOENIX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,SAN FRANCISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,ST. LOUIS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EEOC,WFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,EPA,HQ,256,383,159,89,64,46,33,40,24,30,81,55,112,1372
2015,EPA,Region 1,3,33,7,2,1,1,0,1,0,0,0,0,2,50
2015,EPA,Region 2,1,607,454,281,36,13,7,4,3,4,6,8,7,1431
2015,EPA,Region 3,1,179,136,138,90,111,66,43,67,44,110,6,0,991
2015,EPA,Region 4,4,366,77,23,9,9,7,3,6,3,11,0,0,518
2015,EPA,Region 5,8,274,38,15,8,4,5,3,0,2,4,1,5,367
2015,EPA,Region 6,247,282,74,18,14,5,1,7,5,4,10,2,5,674
2015,EPA,Region 7,54,148,12,8,4,4,0,0,1,0,0,0,1,232
2015,EPA,Region 8,11,52,7,2,1,1,1,3,0,1,4,4,7,94
2015,EPA,Region 9,4,194,25,6,2,1,2,0,0,1,2,1,1,239
2015,EPA,Region 10,10,105,66,22,20,10,6,6,6,0,9,4,17,281
2015,Ex-Im Bank,OIG,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,Ex-Im Bank,HQ,2,6,1,4,5,4,1,2,0,3,3,0,13,44
2015,FCA,FCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FCC,FCC,0,1,0,1,0,0,0,0,0,0,5,0,0,7
2015,FCSIC,FCSIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FDIC,FDIC,60,64,21,14,3,1,0,0,0,0,0,0,0,163
2015,FEC,FEC,0,8,1,3,0,0,2,0,0,0,3,1,1,19
2015,FERC,FERC,24,20,0,1,1,1,1,0,0,0,1,0,1,50
2015,FFIEC,FFIEC,0,3,0,0,0,0,0,0,0,0,0,0,0,3
2015,FHFA,FHFA-HQ,3,5,2,2,2,1,2,1,1,0,0,0,0,19
2015,FHFA,FHFA-OIG,3,1,0,0,0,0,0,0,0,0,0,0,1,5
2015,FLRA,FSIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,Authority,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,IG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,OGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,ATRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,BORO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,CHRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,DARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,DERO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,SFRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FLRA,WARO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FMC,FMC,16,0,0,0,0,1,0,0,0,0,0,1,8,26
2015,FMCS,FMCS,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2015,FMSHRC,FMSHRC,15,1,0,0,0,1,0,0,0,0,0,0,0,17
2015,FOMC,FOMC,0,1,0,0,1,1,1,2,2,1,1,0,4,14
2015,FRB,FRB,134,85,49,27,16,10,5,5,3,5,5,2,0,346
2015,FRTIB,FRTIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FTC,FTC,356,123,29,14,16,6,6,4,2,1,3,1,0,561
2015,GSA,GSA,80,74,30,17,4,3,1,0,1,0,1,0,0,211
2015,HHS,ACF,53,13,7,10,2,1,7,22,7,2,4,5,17,150
2015,HHS,CMS,4203,2958,507,281,198,163,111,124,124,105,432,382,421,10009
2015,HHS,OIG,212,156,32,18,11,9,5,1,2,1,1,0,0,448
2015,HHS,CDC,211,39,16,15,11,13,8,6,7,3,21,12,75,437
2015,HHS,FDA,975,431,225,132,132,79,62,160,76,141,481,316,525,3735
2015,HHS,HRSA,186,96,13,15,10,10,13,5,9,2,15,16,9,399
2015,HHS,IHS,0,0,0,6,20,10,2,6,6,2,7,0,0,59
2015,HHS,NIH,62,70,36,30,14,6,5,6,4,5,10,3,1,252
2015,HHS,SAMHSA,13,20,13,12,4,5,5,2,0,3,8,2,6,93
2015,HHS,OS,0,43,50,48,26,24,27,16,15,8,56,31,62,406
2015,HHS,OASH,0,1,94,35,26,12,4,4,10,4,9,6,0,205
2015,HHS,ACL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,HUD,HQ,67,43,38,28,24,26,15,15,8,11,34,18,3,330
2015,HUD,OIG,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,HUD,R01,4,1,0,0,0,0,0,0,0,0,0,0,0,5
2015,HUD,R02,15,12,0,1,0,0,0,0,0,0,0,0,0,28
2015,HUD,R03,5,0,1,0,0,1,1,0,0,1,0,0,0,9
2015,HUD,R04,13,17,3,0,0,1,0,0,0,1,0,0,0,35
2015,HUD,R05,7,3,0,0,0,0,0,1,0,0,0,0,0,11
2015,HUD,R06,2,4,2,1,0,0,0,0,0,0,0,0,0,9
2015,HUD,R07,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,HUD,R08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,HUD,R09,6,6,7,9,2,1,0,0,0,0,0,0,0,31
2015,HUD,R0X,2,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,IAF,IAF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,IMLS,IMLS,1,5,0,1,0,0,0,0,0,0,0,0,0,7
2015,LSC,OLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,LSC,OIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,MCC,MCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,MSPB,MSPB,0,0,0,1,0,0,1,0,0,1,4,0,0,7
2015,NARA,NARA,115,45,18,10,4,4,5,8,4,10,97,136,738,1194
2015,NASA,AFRC,3,5,0,0,0,0,0,0,0,0,0,0,0,8
2015,NASA,ARC,11,7,5,2,1,0,2,0,0,0,1,0,1,30
2015,NASA,GRC,8,0,0,0,0,0,0,0,0,0,0,0,0,8
2015,NASA,GSFC,32,17,3,0,1,0,0,0,0,0,0,0,0,53
2015,NASA,HQ,26,15,2,0,2,0,0,0,0,0,0,0,0,45
2015,NASA,JPL,18,1,0,0,0,0,0,0,0,0,0,0,0,19
2015,NASA,JSC,63,8,0,2,0,0,0,0,0,0,1,0,0,74
2015,NASA,KSC,30,17,8,1,2,2,2,0,0,0,1,0,0,63
2015,NASA,LaRC,4,3,0,0,0,0,0,0,0,0,0,0,0,7
2015,NASA,MSFC,21,3,2,0,0,0,0,0,0,0,0,0,0,26
2015,NASA,NSSC,5,1,2,0,0,0,0,0,0,0,0,0,0,8
2015,NASA,OGC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NASA,OIG,3,4,1,0,0,0,0,0,0,0,0,0,0,8
2015,NASA,SSC,4,1,0,0,0,0,0,0,0,0,0,0,0,5
2015,NCPC,NCPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NCUA,NCUA,16,15,5,1,0,1,0,0,0,0,0,0,0,38
2015,NEA,NEA,1,3,1,0,0,0,0,0,0,0,0,0,1,6
2015,NEH,NEH,4,3,0,2,0,1,0,0,0,0,0,0,0,10
2015,NIGC,NIGC,1,0,0,0,1,0,0,0,1,0,2,0,0,5
2015,NLRB,NLRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NMB,NMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,NRPC,NRPC,62,19,14,8,4,2,1,0,1,0,2,2,3,118
2015,NSF,OGC,117,45,27,22,15,4,7,3,5,2,5,3,23,278
2015,NSF,OIG,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2015,NTSB,NTSB,72,26,13,13,17,7,5,2,5,6,19,27,126,338
2015,ODNI,ODNI,43,30,7,3,3,5,7,5,2,3,13,4,24,149
2015,OGE,OGE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,OMB,OMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ONDCP,ONDCP,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,ONHIR,ONHIR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,OPIC,OPIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,OPM,OPM,1413,1247,134,59,40,32,22,8,5,2,18,3,4,2987
2015,OSC,OSC,1,1,1,0,1,2,1,3,0,0,9,6,30,55
2015,OSHRC,OSHRC,5,4,0,0,0,0,0,0,0,0,0,0,0,9
2015,OSTP,OSTP,1,0,4,2,2,1,2,0,0,0,2,1,0,15
2015,PBGC,PBGC,783,257,29,9,4,10,0,1,1,0,0,0,0,1094
2015,PC,FOIA Office,0,1,6,3,4,0,1,2,6,2,2,0,21,48
2015,PC,OIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,PCLOB,PCLOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,PRC,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,SBA,SBA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,SEC,SEC,10,1,1,0,0,0,0,0,0,0,0,0,2,14
2015,SIGAR,SIGAR,2,3,2,0,1,0,0,0,1,0,0,0,0,9
2015,SSA,SSA,107,94,81,34,51,34,26,43,9,0,47,4,0,530
2015,SSS,SSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,State,DoS,3,14,51,58,66,53,56,51,48,57,253,417,875,2002
2015,State,OIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,STB,STB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Treasury,BEP,14,5,1,0,1,0,0,0,0,3,0,0,0,24
2015,Treasury,DO,48,34,22,21,16,10,5,14,3,9,29,14,36,261
2015,Treasury,FinCEN,54,14,2,1,0,0,0,0,0,0,0,0,2,73
2015,Treasury,IRS,5173,1415,606,242,138,70,68,28,19,15,35,33,34,7876
2015,Treasury,MINT,12,2,0,0,0,0,0,0,0,0,0,0,0,14
2015,Treasury,OCC,61,27,9,5,1,1,2,1,0,0,0,0,0,107
2015,Treasury,TIGTA,166,48,12,8,3,1,2,1,1,0,0,0,0,242
2015,Treasury,TTB,32,23,0,0,0,0,0,0,0,0,0,0,0,55
2015,Treasury,Fiscal Service,14,29,2,3,2,0,0,0,0,0,1,0,0,51
2015,TVA,TVA,0,35,16,9,1,2,2,1,2,0,0,0,1,69
2015,U.S. CPSC,U.S. CPSC,168,141,91,68,60,31,16,16,4,8,12,10,23,648
2015,U.S. DOL,ADJ BDS,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015,U.S. DOL,ALJ,48,1,0,2,0,0,0,0,1,0,2,0,0,54
2015,U.S. DOL,ASP,1,1,0,0,0,0,0,0,0,0,1,1,0,4
2015,U.S. DOL,BLS,9,3,2,1,1,0,0,0,0,0,0,0,0,16
2015,U.S. DOL,CFO,2,0,0,0,0,0,0,0,0,0,1,0,0,3
2015,U.S. DOL,EBSA,160,33,10,14,5,5,7,2,8,1,10,6,3,264
2015,U.S. DOL,ETA,740,133,21,24,8,2,1,2,1,0,1,1,0,934
2015,U.S. DOL,EXEC SEC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,U.S. DOL,ILAB,1,0,1,3,2,3,0,0,0,0,0,0,1,11
2015,U.S. DOL,MSHA,1019,149,40,25,14,6,10,6,5,1,15,5,2,1297
